votenumber,voteid,votedate,majorityreq,result,votedesc,S354,S317,S330,S396,S341,S342,S370,S343,S397,S307,S300,S275,S372,S308,S277,S309,S373,S252,S337,S287,S385,S374,S398,S266,S355,S375,S386,S253,S376,S221,S357,S331,S293,S153,S407,S388,S399,S359,S408,S361,S344,S395,S236,S345,S362,S406,S389,S363,S311,S378,S057,S346,S409,S410,S338,S369,S411,S174,S306,S322,S347,S288,S364,S229,S414,S413,S348,S380,S349,S259,S323,S401,S402,S381,S350,S313,S382,S353,S270,S404,S365,S324,S184,S403,S394,S284,S383,S314,S303,S384,S351,S412,S390,S327,S415,S366,S316,S318,S247,S391
214,117-2-214,2022-06-07 11:40:00,1/2,Nomination Confirmed,On the Nomination PN1002,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,3,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,3,1,1,3,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
215,117-2-215,2022-06-07 12:28:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 3967,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0
216,117-2-216,2022-06-07 16:17:00,1/2,Nomination Confirmed,On the Nomination PN955,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
217,117-2-217,2022-06-07 17:02:00,1/2,Nomination Confirmed,On the Nomination PN1413,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,3,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0
218,117-2-218,2022-06-07 17:43:00,1/2,Nomination Confirmed,On the Nomination PN1550,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,3,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0
219,117-2-219,2022-06-08 11:30:00,1/2,Nomination Rejected,On the Nomination PN1595,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
220,117-2-220,2022-06-08 12:36:00,1/2,Nomination Confirmed,On the Nomination PN1481,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,3,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
221,117-2-221,2022-06-08 16:31:00,1/2,Nomination Confirmed,On the Nomination PN1525,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,3,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
222,117-2-222,2022-06-08 17:18:00,1/2,Nomination Confirmed,On the Nomination PN1594,1,0,1,0,1,0,1,0,0,1,3,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
223,117-2-223,2022-06-09 11:48:00,1/2,Nomination Confirmed,On the Nomination PN1685,1,0,1,0,1,0,1,0,0,1,3,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,3,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
224,117-2-224,2022-06-09 13:45:00,1/2,Nomination Confirmed,On the Nomination PN1026,1,0,1,0,1,3,3,0,0,1,3,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,3,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,3,1,1,1,1,1,3,1,0
225,117-2-225,2022-06-13 17:29:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 3967,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,3,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,3,1,1,3,1,1
226,117-2-226,2022-06-15 11:49:00,1/2,Amendment Agreed to,On the Amendment S.Amdt. 5051 to H.R. 3967 (Honoring our PACT Act of 2021),1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,3,1,1
227,117-2-227,2022-06-15 12:36:00,3/5,Cloture Motion Agreed to,On the Cloture Motion H.R. 3967,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,3,1,0
228,117-2-228,2022-06-15 17:14:00,1/2,Motion to Proceed Rejected,On the Motion to Proceed S.Con.Res. 41,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,3,0,0
229,117-2-229,2022-06-15 18:06:00,1/2,Nomination Confirmed,On the Nomination PN1694,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,3,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,3,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,1,1,1,3,3,1,1
230,117-2-230,2022-06-16 11:34:00,1/2,Bill Passed,On Passage of the Bill H.R. 3967,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,3,1,1
231,117-2-231,2022-06-16 12:33:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1683,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,3,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,3,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,3,1,0,0,3,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,3,1,0
232,117-2-232,2022-06-16 13:20:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1542,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,3,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,3,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,3,1,1,3,1,0
233,117-2-233,2022-06-16 14:24:00,1/2,Motion to Discharge Agreed to,On the Motion to Discharge PN1975,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,0,3,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,3,0,0,1,1,3,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,3,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,3,1,1,1,1,1,3,1,0
234,117-2-234,2022-06-21 17:31:00,1/2,Nomination Confirmed,On the Nomination PN1683,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,1,1,1,1,0,1,0
235,117-2-235,2022-06-21 19:38:00,1/2,Motion Agreed to,On the Motion (Motion to Proceed to the House Message to Accompany S. 2938),1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,3,0,1,1,1,1,1,0,1,1
236,117-2-236,2022-06-22 14:15:00,1/2,Motion to Discharge Agreed to,On the Motion to Discharge PN1684,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,1,1,1,1,0,1,0
237,117-2-237,2022-06-22 15:00:00,1/2,Nomination Confirmed,On the Nomination PN1542,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,3,0,1,1,1,1,1,0,1,0
238,117-2-238,2022-06-22 18:25:00,1/2,Motion to Discharge Agreed to,On the Motion to Discharge PN1512,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,3,1,1,1,0,1,0,0,3,0,1,1,1,1,1,0,1,0
239,117-2-239,2022-06-23 10:56:00,1/2,Motion to Discharge Agreed to,On the Motion to Discharge PN1477,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,3,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
240,117-2-240,2022-06-23 11:52:00,3/5,Cloture Motion Agreed to,On the Cloture Motion S. 2938,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
241,117-2-241,2022-06-23 19:57:00,1/2,Motion to Table Failed,On the Motion to Table S. 2938,0,1,0,1,0,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1
242,117-2-242,2022-06-23 21:42:00,1/2,Motion Agreed to,On the Motion (Motion to Concur in the House amendment to S. 2938 with an amendment (Amdt. No. 5099)),1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1
243,117-2-243,2022-07-11 17:29:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1185,1,1,1,0,3,1,1,0,0,1,1,3,1,1,1,1,1,1,1,1,1,0,3,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,3,1,1,0,3,0,3,1,1,1,0,1,1,1,1,3,1,1,3,1,0,1,1,1,3,1,1,1,0,1,3,1,3,0,1,1,0,3,1,1,1,1,0,1,1,0,1,1,1,1,3,1,1,1
244,117-2-244,2022-07-12 11:33:00,1/2,Nomination Confirmed,On the Nomination PN1185,1,1,1,0,3,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,3,0,3,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,3,1,1,1,0,1,3,1,3,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1
245,117-2-245,2022-07-12 12:26:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1975,1,0,1,0,3,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,3,0,1,0,0,1,3,1,3,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
246,117-2-246,2022-07-12 14:25:00,1/2,Nomination Confirmed,On the Nomination PN1975,1,0,1,0,3,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,3,0,1,0,0,1,3,1,3,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0
247,117-2-247,2022-07-12 15:31:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2020,1,1,1,0,3,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,3,0,3,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,3,1,1,1,0,1,3,1,3,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1
248,117-2-248,2022-07-13 23:38:00,1/2,Nomination Confirmed,On the Nomination PN2020,1,1,1,0,3,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,3,0,3,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,3,0,1,3,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
249,117-2-249,2022-07-13 12:27:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN2021,1,1,1,0,3,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,3,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,3,0,3,1,1,1,0,1,1,1,3,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,3,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
250,117-2-250,2022-07-13 14:57:00,1/2,Nomination Confirmed,On the Nomination PN2021,1,1,1,0,3,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,3,0,3,1,1,1,0,1,1,1,3,1,1,3,1,1,0,1,1,1,0,1,1,1,0,1,0,1,3,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1
251,117-2-251,2022-07-13 15:50:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1526,1,0,1,0,3,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,3,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
252,117-2-252,2022-07-13 17:30:00,1/2,Nomination Confirmed,On the Nomination PN1526,1,0,1,0,3,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,1,3,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
253,117-2-253,2022-07-13 18:21:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1834,1,0,1,0,3,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,1,0,0,1,1,3,0,1,1,1,1,0,1,0,1,0,0,1,0,0,3,0,1,3,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
254,117-2-254,2022-07-14 12:02:00,1/2,Nomination Confirmed,On the Nomination PN1834,1,0,1,0,3,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,0,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,3,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,3,3,1,3,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
255,117-2-255,2022-07-14 13:46:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1671,1,0,1,1,3,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,3,0,0,0,1,1,0,1,0,1,1,1,3,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,3,0,3,0,1,3,0,0,1,1,0,1,1,1,1,1,0,1,3,1,0,1,1,1,0,1,3,1,3,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1
256,117-2-256,2022-07-18 17:30:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1688,1,3,1,0,1,1,1,0,0,3,1,1,0,3,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,3,1,3,1,0,1,0,1,1,1,3,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,3,3,1,1,3,1,1,0,1,1,1,0,0,1,1,0,1,0,3,1,0,0,1,3,1,1,1,0,1,0,1,3,3,1,1,1,1,1,0,1,0
257,117-2-257,2022-07-19 11:28:00,1/2,Nomination Confirmed,On the Nomination PN1688,1,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,3,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,3,1,1,1,0,1,0,1,0,3,1,1,1,1,1,0,1,0
258,117-2-258,2022-07-19 12:22:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1968,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,3,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,3,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,3,1,1,1,0,1,0,1,0,3,1,1,1,1,1,0,1,0
259,117-2-259,2022-07-19 14:15:00,1/2,Nomination Confirmed,On the Nomination PN1968,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,0
260,117-2-260,2022-07-19 17:39:00,1/2,Nomination Confirmed,On the Nomination PN1671,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1
261,117-2-261,2022-07-19 18:32:00,1/2,Motion to Proceed Agreed to,On the Motion to Proceed H.R. 4346,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1
262,117-2-262,2022-07-20 11:45:00,1/2,Cloture Motion Agreed to,On the Cloture Motion PN1969,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,3,0,1,0
263,117-2-263,2022-07-20 14:40:00,1/2,Nomination Confirmed,On the Nomination PN1969,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,3,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,3,0,1,0
264,117-2-264,2022-07-20 15:32:00,1/2,Nomination Confirmed,On the Nomination PN787,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,3,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,3,0,1,0
265,117-2-265,2022-07-20 17:51:00,1/2,Motion to Proceed Rejected,On the Motion to Proceed S.Con.Res. 43,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,3,0,0,1,3,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,3,0,0,1
266,117-2-266,2022-07-21 11:50:00,1/2,Nomination Confirmed,On the Nomination PN1765,1,0,1,0,1,3,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,0,3,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,3,1,1,0,3,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,3,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1
267,117-2-267,2022-07-21 13:36:00,1/2,Nomination Confirmed,On the Nomination PN1843,1,0,1,1,1,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,3,1,1,3,3,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,3,1,1,1,0,3,1,0,1,3,1,0,1,0,3,1,0,1,3,3,1,1,1,1,1
